isolate,year,state,region,country,continent,vir_cutoff,Pc14,Pc35,Pc36,Pc38,Pc39,Pc40,Pc45,Pc46,Pc48,Pc50,Pc51,Pc52,Pc53,Pc54,Pc55,Pc56,Pc57,Pc58,Pc59,Pc60,Pc61,Pc62,Pc63,Pc64,Pc67,Pc68,Pc70,Pc71,Pc91,Pc94,Pc96,MARVELOUS,H548,IAB605Xsel.,WIX4361-9,TAM-O-405,Belle,HiFi,Leggett,Stainless
16MN87-3,2016,MN,North,USA,N_America,7,0,2,9,9,9,2,9,7,9,9,9,9,0,2,7,9,9,0,9,7,7,2,2,2,6,7,9,9,9,2,0,9,2,9,9,7,2,9,0,0
16MN88-3,2016,MN,North,USA,N_America,7,9,7,9,9,9,9,9,9,9,9,9,9,7,2,7,9,9,6,9,9,9,9,9,9,5,2,7,9,9,2,9,9,2,9,9,0,9,9,0,0
16MN89-1,2016,MN,North,USA,N_America,7,9,2,9,9,9,5,9,9,9,0,9,9,9,9,9,9,9,2,9,7,7,0,7,2,8,9,2,9,2,5,0,9,9,9,9,7,2,2,2,2
16MN89-3,2016,MN,North,USA,N_America,7,9,2,9,9,9,2,9,9,9,0,9,9,9,9,9,9,9,2,9,7,9,2,9,5,8,9,9,9,2,2,0,9,9,9,9,7,2,2,2,2
16MN90-1,2016,MN,North,USA,N_America,7,9,9,9,9,9,2,2,9,9,0,9,9,9,5,9,9,9,6,9,5,6,2,9,2,6,9,9,9,9,2,0,9,5,2,9,0,0,9,0,6
16MN90-2,2016,MN,North,USA,N_America,7,9,9,9,7,9,2,9,9,9,2,9,9,9,0,7,9,9,7,9,7,9,2,9,5,6,9,9,9,9,0,9,9,2,9,9,7,9,9,0,9
16MN90-3,2016,MN,North,USA,N_America,7,9,9,9,9,9,6,9,7,9,9,9,9,9,0,9,9,9,6,9,7,7,2,9,2,2,9,9,9,9,2,9,9,2,9,9,7,9,9,0,9
16MN91-3,2016,MN,North,USA,N_America,7,9,2,9,9,9,9,5,9,9,2,9,9,0,9,9,9,9,2,8,7,9,2,9,6,9,9,9,9,7,9,2,9,9,2,9,9,7,9,9,9
16MN92-2,2016,MN,North,USA,N_America,7,9,0,9,9,9,9,6,7,9,0,9,9,0,6,9,9,9,2,9,6,7,9,6,9,6,9,7,9,9,2,0,9,5,7,9,7,9,9,0,9
16MN95-2,2016,MN,North,USA,N_America,7,9,2,9,9,9,9,9,7,0,9,9,2,9,7,9,9,9,2,8,9,9,2,7,2,9,7,9,9,9,0,2,9,9,9,9,0,7,9,0,7
16MN95-3,2016,MN,North,USA,N_America,7,9,9,9,9,9,9,5,7,9,4.5,8,9,5.5,9,9,8,9,6,9,7,8,3.5,6.5,5,7.5,7,9,9,5,3.5,NA,9,8.5,3.5,9,1,3.5,NA,0,8
16MN96-1,2016,MN,North,USA,N_America,7,9,2,9,9,7,7,9,7,9,7,7,9,9,7,7,7,8,2,7,7,7,2,7,2,8,9,2,7,7,9,0,9,7,9,9,7,9,9,5,9
16MN97-2,2016,MN,North,USA,N_America,7,9,9,9,9,9,9,9,9,7,0,7,9,9,6,9,9,7,7,7,9,9,9,7,9,8,9,9,7,9,0,2,9,5,9,7,7,9,7,0,9
16MN97-3,2016,MN,North,USA,N_America,7,9,2,9,9,9,9,9,7,9,9,9,9,0,7,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,0,9,2,9,9,9,0,9,9,9
16MN98-1,2016,MN,North,USA,N_America,7,9,2,9,9,9,6,6,7,9,9,9,9,2,6,7,9,9,2,9,7,9,2,9,6,9,9,9,9,9,2,0,9,5,9,9,7,9,9,2,7
16MN98-2,2016,MN,North,USA,N_America,7,9,9,9,9,9,9,9,7,9,9,9,9,7,2,9,9,9,7,9,9,9,2,7,9,8,9,9,9,9,5,9,9,5,9,9,9,9,9,2,2
16MN98-3,2016,MN,North,USA,N_America,7,9,9,9,9,9,9,2,9,9,2,9,9,0,2,7,9,9,0,9,7,9,2,9,5,5,7,7,9,9,9,0,9,5,9,9,7,9,9,2,7
16MN99-1,2016,MN,North,USA,N_America,7,9,8,9,9,9,9,9,7,7,0,9,9,9,2,9,9,9,5,9,7,9,2,7,2,8,7,9,9,6,2,2,9,2,9,9,0,6,6,2,6
16MN99-2,2016,MN,North,USA,N_America,7,9,9,9,9,9,7,2,7,9,0,9,9,2,2,9,9,9,6,9,7,7,7,7,6,9,9,2,9,9,2,2,9,6,2,9,7,9,9,9,0
16MN99-3,2016,MN,North,USA,N_America,7,2,2,9,9,9,2,9,7,7,0,9,9,9,0,0,0,9,2,9,7,7,2,7,0,2,2,9,9,9,5,0,9,5,9,9,7,0,9,0,6
16MS26-1,2016,MS,South,USA,N_America,7,9,9,9,9,9,9,0,7,2,2,9,2,0,2,8,9,9,7,9,7,7,2,7,2,9,0,9,0,0,2,0,9,2,0,9,9,9,0,2,9
16MS26-2,2016,MS,South,USA,N_America,7,9,9,9,9,9,9,0,8,2,0,9,5,9,2,9,9,9,7,9,6,7,0,7,0,9,0,9,9,2,2,9,9,2,0,9,9,9,0,0,9
16MS26-3,2016,MS,South,USA,N_America,7,9,9,9,9,9,9,9,9,2,2,7,2,9,2,9,9,9,6,7,7,9,2,7,2,8,2,9,7,9,4,9,9,2,0,7,9,8,8,0,7
16MS30-1,2016,MS,South,USA,N_America,7,9,9,9,9,9,9,0,8,2,2,9,2,0,2,9,9,9,7,9,7,7,0,7,2,9,0,9,2,2,2,0,9,2,0,8,0,8,0,0,0
16MS30-2,2016,MS,South,USA,N_America,7,9,9,9,0,9,9,0,0,2,0,9,0,0,2,9,0,9,7,8,0,9,0,7,0,9,0,9,9,2,2,0,9,2,0,9,9,8,9,0,0
16NC22-1,2016,NC,South,USA,N_America,7,9,9,9,9,9,9,2,9,6,2,9,6,2,5,9,9,9,6,9,6,6,2,7,2,9,2,9,9,2,2,2,9,5,0,9,9,9,2,2,9
16NC22-2,2016,NC,South,USA,N_America,7,9,9,9,9,9,9,2,7,5,2,9,5,2,5,9,9,9,5,9,7,5,2,5,2,9,2,9,9,2,2,2,9,5,2,9,9,9,2,2,9
16NC23-1,2016,NC,South,USA,N_America,7,9,9,9,9,9,9,0,8,7,2,9,2,2,2,9,9,9,7,9,7,7,2,7,0,9,0,9,9,2,2,0,9,3,0,8,9,9,2,2,8
16NC23-2,2016,NC,South,USA,N_America,7,9,9,9,9,9,9,0,9,2,0,9,2,0,2,9,9,9,7,9,7,8,0,7,0,9,2,9,9,0,2,0,9,9,0,9,9,9,9,0,9
16NC23-3,2016,NC,South,USA,N_America,7,9,7,9,9,9,9,9,8,2,2,9,2,0,2,9,9,9,7,9,7,7,2,7,0,9,0,9,9,2,5,0,9,6,0,9,9,9,0,0,9
16NY116-1,2016,NY,North,USA,N_America,7,9,0,9,9,9,9,5,9,9,9,9,9,0,5,9,9,9,2,9,7,9,2,7,6,7,7,7,9,9,2,9,9,5,2,9,0,0,9,0,2
16NY116-3,2016,NY,North,USA,N_America,7,9,8,9,9,9,9,7,6,9,9,9,9,7,7,9,9,9,6,9,7,7,7,7,6,8,9,8,9,9,2,2,9,6,9,7,7,5,9,0,2
16OH68-1,2016,OH,North,USA,N_America,7,9,2,9,9,9,2,2,2,2,9,9,2,2,5,9,9,9,2,6,9,9,8,9,9,9,2,8,9,2,2,9,9,5,2,5,2,2,2,2,2
16OH68-2,2016,OH,North,USA,N_America,7,9,2,9,9,9,9,2,2,2,2,9,2,2,2,9,9,9,2,6,9,9,7,9,9,9,2,9,9,2,2,9,9,2,2,6,2,2,2,2,2
16OH68-3,2016,OH,North,USA,N_America,7,9,2,9,9,9,9,2,3,2,2,9,8,2,2,9,9,9,2,6,9,9,7,9,9,9,2,9,9,2,2,9,9,2,3,6,2,2,2,2,2
16SD69-1,2016,SD,North,USA,N_America,7,2,9,9,9,9,2,9,7,2,0,9,2,2,6,9,9,9,2,9,7,NA,2,9,5,8,9,9,9,9,2,2,9,5,9,9,0,0,9,0,0
16SD69-2,2016,SD,North,USA,N_America,7,2,2,9,9,9,2,0,5,9,0,9,9,9,2,9,9,5,0,9,7,7,2,9,2,9,9,2,9,9,2,2,9,5,0,9,0,0,9,0,0
16SD69-3,2016,SD,North,USA,N_America,7,2,9,9,9,9,2,9,9,9,0,9,9,9,6,9,9,9,5,9,7,7,2,9,2,9,9,9,9,9,2,0,9,6,9,9,0,2,9,0,0
16SD73-1,2016,SD,North,USA,N_America,7,0,9,9,9,9,2,9,7,5,0,9,5,9,2,9,9,9,7,9,7,9,2,7,2,9,9,9,9,9,2,9,9,2,9,9,0,0,9,5,0
16SD74-1,2016,SD,North,USA,N_America,7,2,9,9,9,9,2,7,7,9,2,9,9,2,2,9,9,9,5,9,7,7,6,9,5,9,9,9,9,9,2,2,9,2,9,9,0,0,9,2,7
16SD74-2,2016,SD,North,USA,N_America,7,2,9,9,9,9,2,9,2,9,2,9,9,9,6,9,9,3,7,9,6,7,2,9,2,7,9,9,9,9,2,9,9,5,9,9,0,0,9,2,2
16SD74-3,2016,SD,North,USA,N_America,7,2,2,9,9,9,2,9,2,9,2,2,9,9,2,9,9,6,2,2,7,7,2,9,2,9,9,7,7,9,2,2,9,2,9,7,0,0,7,0,0
16TX1-1,2016,TX,South,USA,N_America,7,8,2,6,2,2,9,9,5,2,2,2,2,2,9,2,2,9,2,2,7,7,2,2,2,8,2,2,2,2,2,2,9,2,9,2,2,2,2,2,2
16TX2-1,2016,TX,South,USA,N_America,7,9,NA,9,9,9,9,5,6,2,0,9,2,2,5,9,9,9,2,7,9,7,6,7,9,9,2,9,9,2,2,9,9,3,3,7,2,2,2,7,7
16TX2-2,2016,TX,South,USA,N_America,7,9,9,9,6,2,9,2,6,2,6,9,9,2,2,2,9,3,6,6,9,9,2,2,2,NA,2,9,2,2,2,2,9,2,0,6,0,2,2,2,2
16TX2-3,2016,TX,South,USA,N_America,7,2,2,7,2,5,2,9,8,2,2,2,2,2,9,2,7,9,2,5,7,7,2,2,2,9,2,5,5,2,2,2,9,2,2,2,2,2,2,2,2
16TX4-1,2016,TX,South,USA,N_America,7,9,9,9,5,2,9,2,5,2,5,9,2,2,5,2,9,9,8,7,9,9,2,2,2,8,2,9,2,2,2,2,9,2,2,7,2,2,2,2,2
16TX4-2,2016,TX,South,USA,N_America,7,9,9,9,5,2,9,2,6,2,9,9,9,2,5,3,9,9,7,9,9,9,2,2,2,9,2,5,2,2,2,2,9,5,9,6,0,2,2,2,2
16TX4-3,2016,TX,South,USA,N_America,7,2,2,7,2,2,2,9,5,2,2,2,2,9,9,6,6,9,2,6,7,7,2,2,2,8,2,6,2,2,2,2,9,3,9,5,2,2,2,2,2
16TX5-1,2016,TX,South,USA,N_America,7,9,9,9,9,9,7,2,7,6,2,9,6,2,3,7,9,9,5,8,7,7,2,6,2,9,2,9,9,2,3,2,9,5,2,8,9,9,2,2,9
16TX5-2,2016,TX,South,USA,N_America,7,9,9,9,9,9,7,2,7,7,2,9,9,2,5,9,9,9,5,9,7,7,2,6,2,9,2,9,9,2,3,2,9,5,2,9,9,9,2,2,9
16TX5-3,2016,TX,South,USA,N_America,7,8,9,9,9,8,9,2,7,5,3,9,7,2,5,9,9,9,5,9,7,7,2,7,2,9,2,NA,9,2,3,2,9,5,7,9,9,9,2,2,9
16TX6-1,2016,TX,South,USA,N_America,7,9,9,9,9,9,9,3,3,2,0,NA,2,2,3,9,9,9,5,8,7,9,7,7,9,9,2,6,9,2,2,9,9,5,2,7,0,2,2,2,2
16TX6-2,2016,TX,South,USA,N_America,7,9,2,9,9,9,9,3,5,2,2,9,2,2,3,9,9,9,2,8,9,9,7,7,9,9,2,2,9,2,2,9,9,3,2,8,0,2,2,2,6
16TX6-3,2016,TX,South,USA,N_America,7,9,2,9,9,9,9,3,7,2,2,2,2,9,5,8,8,9,2,3,7,7,6,8,6,9,2,2,9,2,2,2,8,5,2,3,2,2,2,2,2
16TX7-1,2016,TX,South,USA,N_America,7,9,2,9,9,9,8,7,7,2,2,2,2,2,7,9,9,9,2,8,9,7,7,9,9,9,6,2,9,2,2,2,9,5,6,7,2,2,2,7,2
16TX7-3,2016,TX,South,USA,N_America,7,9,0,9,9,9,9,6,7,0,0,2,0,0,7,9,9,9,0,6,9,9,7,7,9,9,2,9,9,2,2,2,9,7,2,6,0,2,2,0,2
16TX8-2,2016,TX,South,USA,N_America,7,9,9,9,9,9,9,2,7,5,2,9,5,2,6,7,9,9,5,9,7,7,2,7,2,9,2,9,9,2,3,2,9,5,2,9,9,9,2,2,9
16TX8-3,2016,TX,South,USA,N_America,7,9,9,9,9,9,9,2,9,6,2,9,5,9,5,9,9,9,5,8,6,7,2,6,2,9,2,9,9,2,3,2,9,5,2,9,9,9,2,2,9
16VA65-1,2016,VA,South,USA,N_America,7,9,9,9,9,9,9,2,9,2,2,9,2,0,5,9,9,9,6,9,7,9,2,7,2,9,2,9,9,2,2,2,9,5,2,9,9,9,2,0,9
16VA65-2,2016,VA,South,USA,N_America,7,9,9,9,9,9,9,2,NA,2,2,9,2,2,5,9,9,9,7,9,7,7,2,7,5,9,2,9,9,2,2,2,9,5,2,9,9,9,2,0,9
16VA65-3,2016,VA,South,USA,N_America,7,9,9,9,9,9,9,0,9,2,2,9,2,2,6,9,9,9,5,9,7,7,2,9,9,9,2,9,9,2,2,2,9,5,2,9,9,9,2,2,9
16WI76-1,2016,WI,North,USA,N_America,7,2,2,9,9,9,2,9,9,9,2,9,9,9,5,9,9,9,0,9,9,7,2,9,3,9,9,9,9,9,2,2,9,2,9,9,0,0,9,2,7
16WI76-2,2016,WI,North,USA,N_America,7,2,6,9,9,9,2,9,9,9,2,9,9,0,5,9,9,9,2,9,7,7,5,9,7,7,2,9,9,9,2,9,9,5,9,9,0,9,9,2,7
16WI76-3,2016,WI,North,USA,N_America,7,2,9,9,9,9,2,9,9,9,2,9,9,7,2,9,9,9,2,9,7,9,2,9,7,9,9,9,9,9,2,9,9,2,9,9,2,0,9,0,0
16WI77-1,2016,WI,North,USA,N_America,7,0,7,9,9,9,2,9,6,5,2,9,2,2,2,9,9,9,2,9,7,7,2,9,2,9,9,9,9,9,2,9,9,5,9,9,0,0,9,2,0
16WI77-2,2016,WI,North,USA,N_America,7,0,7,9,9,9,0,9,5,2,2,9,5,9,5,9,9,9,2,9,6,7,2,9,2,9,9,9,9,9,2,9,9,5,9,0,0,0,9,0,0
16WI77-3,2016,WI,North,USA,N_America,7,2,2,9,9,9,2,7,9,2,0,9,2,2,2,9,9,9,0,9,7,7,2,9,3,9,9,9,9,9,2,2,9,5,5,9,0,0,9,0,0
16WI78-1,2016,WI,North,USA,N_America,7,2,9,9,9,9,2,9,5,9,2,9,9,2,2,9,9,5,2,9,2,9,2,9,2,7,9,9,9,9,2,2,9,5,9,9,0,0,9,0,0
16WI78-2,2016,WI,North,USA,N_America,7,2,8,9,9,9,2,9,5,9,2,9,9,2,7,9,9,9,2,9,7,7,2,9,2,7,0,9,9,7,2,2,9,7,9,9,2,2,2,0,0
16WI78-3,2016,WI,North,USA,N_America,7,0,9,9,9,9,2,9,5,9,0,9,9,3,7,9,9,9,5,9,7,7,2,9,6,9,0,9,9,2,2,2,9,7,9,9,0,0,2,0,0
16WI79-1,2016,WI,North,USA,N_America,7,2,8,9,9,9,2,0,5,9,0,9,9,2,5,9,9,9,2,9,8,9,2,9,8,8,9,9,9,5,2,2,9,5,2,9,2,2,3,0,0
16WI79-2,2016,WI,North,USA,N_America,7,2,2,9,9,9,0,9,6,9,0,9,9,0,9,9,9,9,0,9,9,7,6,7,9,7,0,7,9,6,2,9,9,6,7,9,0,0,6,0,0
16WI80-1,2016,WI,North,USA,N_America,7,2,2,9,9,9,2,9,7,2,0,9,0,2,7,9,9,9,2,9,8,8,2,9,6,9,9,9,9,9,2,0,9,6,9,9,2,2,9,2,7
16WI80-2,2016,WI,North,USA,N_America,7,9,9,9,9,9,9,0,5,9,0,0,9,2,2,9,9,5,7,9,6,6,2,9,5,9,9,9,9,9,0,0,9,9,2,9,2,9,9,0,2
16WI80-3,2016,WI,North,USA,N_America,7,2,2,9,9,9,2,9,6,9,0,2,9,0,6,9,9,5,2,9,6,7,2,9,2,7,2,9,9,9,2,0,9,7,9,9,0,2,9,0,0
16WI81-1,2016,WI,North,USA,N_America,7,9,2,9,9,9,9,9,5,9,8,9,9,2,2,9,9,9,2,9,8,9,2,8,5,7,2,9,9,9,2,2,9,5,9,9,0,2,9,2,2
16WI81-2,2016,WI,North,USA,N_America,7,2,9,9,9,9,0,9,9,9,2,9,9,9,7,9,9,9,8,9,7,7,5,9,5,8,9,9,9,9,2,2,9,7,9,9,2,2,9,2,0
16WI81-3,2016,WI,North,USA,N_America,7,2,9,9,9,9,2,0,7,9,0,9,9,0,6,9,9,9,7,9,7,7,2,9,5,9,9,9,9,9,2,0,9,5,2,9,0,0,9,2,0
16WI82-2,2016,WI,North,USA,N_America,7,9,7,9,9,9,6,9,7,9,9,9,9,5,6,9,9,9,NA,9,7,7,5,9,5,8,0,9,9,5,2,0,9,5,9,9,0,5,5,0,5
17AR69-1,2017,AR,South,USA,N_America,7,9,0,9,9,9,9,2,5,0,0,9,2,0,5,9,9,9,2,5,9,9,9,7,9,9,0,8,9,2,2,9,9,5,0,6,0,5,5,0,5
17AR69-2,2017,AR,South,USA,N_America,7,9,9,9,9,9,0,9,9,9,0,2,9,5,7,9,9,9,5,5,6,7,7,9,9,8,0,9,9,9,2,0,9,6,9,0,0,0,9,0,0
17AR69-3,2017,AR,South,USA,N_America,7,9,9,9,9,9,9,0,7,0,0,2,0,9,6,9,9,9,7,6,7,7,5,7,5,8,0,9,9,2,2,9,9,6,0,6,0,0,2,0,2
17FL17-1,2017,FL,South,USA,N_America,7,0,7,9,9,9,2,0,7,9,0,9,9,9,6,9,9,6,5,9,7,5,6,7,7,7,7,9,9,0,5,7,9,6,0,9,0,0,5,0,0
17FL17-2,2017,FL,South,USA,N_America,7,2,9,9,9,9,2,0,7,9,0,9,9,9,6,9,9,6,5,9,7,5,6,7,6,8,9,9,9,0,2,9,9,6,0,9,0,0,5,0,0
17FL18-1,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,9,7,6,0,7,2,7,5,9,9,7,6,7,9,9,5,7,7,8,7,9,9,7,2,0,9,5,9,9,9,5,9,0,2
17FL18-2,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,9,7,2,2,7,0,7,5,9,9,9,8,7,9,9,6,6,7,8,7,9,9,9,2,2,9,5,7,9,9,2,9,0,2
17FL18-3,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,9,7,2,0,9,0,7,7,7,9,7,6,9,9,9,6,9,7,8,9,9,9,9,2,0,9,2,9,9,7,0,9,0,0
17FL19-1,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,9,9,5,0,9,5,9,5,9,9,9,7,9,9,9,5,7,7,8,9,9,9,9,2,2,9,5,9,9,9,2,9,0,2
17FL19-3,2017,FL,South,USA,N_America,7,9,9,9,9,9,6,9,7,2,0,7,0,7,5,9,9,9,7,7,9,9,5,7,7,8,9,9,9,9,0,0,9,9,9,7,7,5,7,0,0
17FL20-1,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,2,6,2,0,9,2,9,2,7,9,9,0,6,9,9,9,7,9,9,0,9,9,0,0,9,9,2,0,6,0,2,0,0,0
17FL20-2,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,2,5,2,0,9,0,9,2,9,9,9,0,6,9,9,9,7,9,9,0,2,9,2,2,9,9,5,0,6,0,2,2,0,0
17FL20-3,2017,FL,South,USA,N_America,7,9,2,9,9,9,0,2,5,0,2,9,0,0,5,9,9,9,5,6,9,9,6,6,9,9,0,9,9,0,0,7,9,5,2,7,0,2,0,0,0
17FL21-1,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,0,9,5,0,9,5,9,5,9,9,9,7,9,7,7,2,7,5,8,0,9,9,0,5,0,9,6,0,9,9,9,2,2,9
17FL21-2,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,0,7,5,0,9,5,9,5,9,9,9,6,9,7,7,0,7,5,8,0,9,9,2,5,9,9,5,0,9,9,9,2,0,9
17FL21-3,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,0,7,5,0,9,5,0,5,9,9,9,6,9,7,7,0,7,5,8,0,9,9,2,5,2,9,5,5,9,9,9,2,0,9
17FL22-1,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,0,7,5,0,9,5,9,5,9,9,9,6,9,7,7,2,7,5,8,0,9,9,2,2,9,9,6,0,9,9,9,2,0,9
17FL22-2,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,0,7,5,0,9,5,0,5,9,9,9,6,9,7,7,2,7,5,8,9,9,9,2,2,9,9,5,0,9,9,9,2,2,9
17FL22-3,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,0,9,6,2,9,5,9,5,9,9,9,7,9,7,7,2,7,5,9,0,9,9,2,5,0,9,5,5,9,9,9,2,0,9
17FL23-1,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,9,9,6,0,9,6,0,2,9,9,9,6,9,7,7,2,7,5,9,0,9,9,2,2,0,9,5,0,9,9,9,2,0,9
17FL23-2,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,0,7,6,0,9,6,0,6,9,9,9,6,9,7,7,2,7,5,9,0,9,9,2,2,0,9,5,0,9,9,9,2,0,9
17FL23-3,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,0,7,6,0,9,6,9,5,9,9,9,6,9,7,7,2,7,5,8,2,9,9,2,5,0,9,5,0,9,9,9,2,0,9
17FL24-1,2017,FL,South,USA,N_America,7,9,9,9,9,9,7,0,7,5,0,9,5,0,5,9,9,9,6,9,7,7,2,7,5,8,5,9,9,5,5,9,9,5,5,9,9,9,2,0,9
17FL24-2,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,9,9,5,0,9,5,9,5,9,9,9,6,9,7,7,0,7,0,8,0,9,9,2,5,9,9,5,0,9,9,9,5,0,9
17FL24-3,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,0,9,5,0,9,5,0,5,9,9,9,6,9,7,9,0,7,5,8,0,9,9,2,5,9,9,5,0,9,9,9,2,0,9
17FL25-1,2017,FL,South,USA,N_America,7,9,2,9,9,9,9,2,5,0,9,9,2,9,2,9,9,9,2,6,9,9,9,7,9,9,0,9,9,2,2,9,9,2,2,7,2,2,5,0,2
17FL27-1,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,0,7,5,0,9,5,0,2,9,9,9,6,9,8,7,0,7,9,9,0,9,9,0,2,0,9,2,0,9,9,9,0,0,9
17FL27-2,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,0,7,5,0,9,5,9,5,9,9,9,6,9,7,6,0,7,2,8,0,2,9,2,2,2,9,2,0,9,9,9,0,0,9
17FL27-3,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,0,7,5,0,9,5,0,2,9,9,9,6,9,7,7,0,7,2,8,0,9,9,0,5,0,9,5,0,9,9,9,2,2,9
17FL28-1,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,9,7,0,0,9,0,7,2,9,9,9,6,9,9,9,5,7,7,9,9,9,9,9,2,0,9,2,9,7,9,0,7,0,0
17FL28-2,2017,FL,South,USA,N_America,7,9,9,9,9,9,7,0,7,6,0,9,6,9,5,9,9,9,6,9,7,9,0,7,0,9,0,9,9,0,2,2,9,5,0,9,9,9,2,0,9
17FL28-3,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,9,9,0,0,9,2,7,2,9,9,9,6,7,9,9,6,7,6,9,9,9,9,9,0,2,9,5,9,9,9,2,9,0,2
17FL29-1,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,0,7,6,0,9,6,0,5,9,9,9,6,7,6,7,0,7,2,9,0,9,9,0,5,0,9,5,0,7,9,9,2,0,9
17FL29-2,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,0,5,0,0,9,0,9,2,9,9,5,0,6,9,9,7,7,9,9,0,5,9,0,0,9,9,2,0,6,0,0,6,0,2
17FL29-3,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,0,5,2,0,9,0,0,2,9,9,9,2,6,9,9,7,7,9,9,0,5,9,0,0,9,9,2,0,6,0,0,0,0,0
17FL30-1,2017,FL,South,USA,N_America,7,9,0,9,9,9,2,9,5,0,0,9,0,0,2,9,9,9,0,7,9,9,7,7,9,9,2,0,9,0,0,9,9,2,0,7,0,2,2,0,2
17FL30-2,2017,FL,South,USA,N_America,7,9,0,9,9,9,9,2,5,0,0,9,2,0,5,9,9,9,0,7,9,9,7,7,9,9,0,9,9,2,2,9,9,5,2,6,0,0,2,0,0
17FL30-3,2017,FL,South,USA,N_America,7,9,0,9,9,9,9,2,5,0,0,9,0,0,2,9,9,9,0,6,9,9,7,7,9,9,0,9,9,2,2,9,9,2,0,6,0,0,2,0,0
17FL31-1,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,0,9,8,0,9,6,0,5,9,9,9,6,9,7,7,0,7,0,9,0,9,9,0,2,0,9,6,0,9,9,9,2,2,9
17FL31-2,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,0,7,6,0,9,6,0,5,9,9,9,6,9,7,9,0,7,2,9,0,9,9,2,5,0,9,5,0,7,9,9,2,0,9
17FL31-3,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,0,7,6,0,9,9,0,6,9,9,9,7,9,7,7,2,7,5,9,0,9,9,2,2,0,9,5,9,9,9,9,2,0,9
17FL32-1,2017,FL,South,USA,N_America,7,9,9,9,9,9,9,9,7,2,0,9,2,0,5,9,9,9,7,9,7,7,0,7,9,9,0,9,9,0,2,9,9,5,0,9,9,9,2,0,9
17IA103-2,2017,IA,North,USA,N_America,7,0,9,9,9,9,2,9,9,9,0,9,9,6,2,9,9,9,6,9,7,7,2,9,5,8,9,9,9,9,0,0,9,5,9,9,0,0,9,0,0
17IA103-3,2017,IA,North,USA,N_America,7,0,0,9,9,9,2,9,7,9,0,9,9,0,2,9,9,9,0,9,6,6,0,7,2,5,7,9,9,9,0,0,9,5,9,9,0,0,9,0,0
17IA104-1,2017,IA,North,USA,N_America,7,0,2,9,9,9,2,9,7,7,0,9,7,0,5,7,7,9,0,9,6,6,2,9,2,8,9,9,9,9,0,2,9,6,9,9,0,0,9,0,0
17IA104-2,2017,IA,North,USA,N_America,7,0,6,9,9,7,2,7,9,7,0,9,9,9,2,9,9,9,5,9,6,6,5,7,5,8,9,9,9,9,0,2,9,5,9,9,0,0,9,0,0
17IA104-3,2017,IA,North,USA,N_America,7,2,0,9,9,9,5,9,7,9,0,9,9,2,5,9,7,9,2,9,6,7,2,7,2,8,9,9,9,9,2,0,9,5,9,9,0,0,9,0,0
17IA105-1,2017,IA,North,USA,N_America,7,2,5,9,9,9,2,9,7,7,0,9,9,9,2,9,9,9,2,9,7,7,2,7,5,7,9,9,9,9,2,0,9,5,9,9,2,2,9,2,2
17IA105-2,2017,IA,North,USA,N_America,7,2,2,9,9,9,9,9,7,9,0,9,9,0,2,9,7,9,2,9,7,7,2,7,2,9,9,9,9,9,2,0,9,5,9,9,0,2,9,0,0
17IA105-3,2017,IA,North,USA,N_America,7,2,7,9,9,9,2,9,7,7,0,9,9,9,2,7,9,9,2,2,6,6,2,9,5,6,9,9,9,9,2,0,9,2,9,9,0,0,9,0,0
17IA106-1,2017,IA,North,USA,N_America,7,0,5,9,9,9,2,9,7,9,0,9,9,2,6,9,9,7,2,9,2,7,2,9,5,8,9,9,9,9,5,2,9,6,9,9,2,0,9,2,0
17IA106-2,2017,IA,North,USA,N_America,7,0,5,9,9,9,2,9,7,9,0,9,9,2,6,9,9,9,2,9,7,7,0,9,2,7,7,9,9,9,2,0,9,6,9,9,0,0,9,2,0
